,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
118,臺南市,安平區,0,0.0,0,32,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=44, tm_wday=5, tm_yday=328, tm_isdst=0)"
119,臺南市,中西區,0,0.0,0,52,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=44, tm_wday=5, tm_yday=328, tm_isdst=0)"
120,高雄市,鹽埕區,0,0.0,0,24,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=44, tm_wday=5, tm_yday=328, tm_isdst=0)"
121,高雄市,鼓山區,0,0.0,0,77,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=44, tm_wday=5, tm_yday=328, tm_isdst=0)"
122,高雄市,左營區,0,0.0,0,103,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=45, tm_wday=5, tm_yday=328, tm_isdst=0)"
123,高雄市,楠梓區,0,0.0,0,99,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=45, tm_wday=5, tm_yday=328, tm_isdst=0)"
124,高雄市,三民區,0,0.0,0,189,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=45, tm_wday=5, tm_yday=328, tm_isdst=0)"
125,高雄市,新興區,0,0.0,0,42,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=45, tm_wday=5, tm_yday=328, tm_isdst=0)"
126,高雄市,前金區,0,0.0,0,22,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=46, tm_wday=5, tm_yday=328, tm_isdst=0)"
127,高雄市,苓雅區,0,0.0,0,116,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=46, tm_wday=5, tm_yday=328, tm_isdst=0)"
128,高雄市,前鎮區,0,0.0,0,119,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=46, tm_wday=5, tm_yday=328, tm_isdst=0)"
129,高雄市,旗津區,0,0.0,0,18,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=46, tm_wday=5, tm_yday=328, tm_isdst=0)"
130,高雄市,小港區,0,0.0,0,89,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=46, tm_wday=5, tm_yday=328, tm_isdst=0)"
131,高雄市,鳳山區,0,0.0,0,228,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=47, tm_wday=5, tm_yday=328, tm_isdst=0)"
132,高雄市,林園區,0,0.0,0,51,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=47, tm_wday=5, tm_yday=328, tm_isdst=0)"
