,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數
1170,10,臺中市,沙鹿區,0,0,0,0,0,0,0,0,0,53
1171,10,臺中市,梧棲區,0,0,0,0,0,0,0,0,0,36
1172,10,臺中市,后里區,0,0,0,0,0,0,0,0,0,37
1173,10,臺中市,神岡區,0,0,0,0,0,0,0,0,0,42
1174,10,臺中市,潭子區,0,0,0,0,0,0,0,0,0,55
1175,10,臺中市,大雅區,0,0,0,0,0,0,0,0,0,46
1176,10,臺中市,新社區,0,0,0,0,0,0,0,0,0,23
1177,10,臺中市,石岡區,0,0,0,0,0,0,0,0,0,10
1178,10,臺中市,外埔區,0,0,0,0,0,0,0,0,0,20
1179,10,臺中市,大安區,0,0,0,0,0,0,0,0,0,16
1180,10,臺中市,烏日區,0,0,0,0,0,0,0,0,0,40
1181,10,臺中市,大肚區,0,0,0,0,0,0,0,0,0,33
1182,10,臺中市,龍井區,0,0,0,0,0,0,0,0,0,45
1183,10,臺中市,霧峰區,0,0,0,0,0,0,0,0,0,43
1184,10,臺中市,太平區,0,0,0,0,0,0,0,0,0,93
1185,10,臺中市,大里區,0,0,0,0,0,0,0,0,0,106
1186,10,臺中市,和平區,0,0,0,0,0,0,0,0,0,17
1187,10,臺南市,新營區,0,0,0,0,0,0,0,0,0,49
1188,10,臺南市,鹽水區,0,0,0,0,0,0,0,0,0,31
1189,10,臺南市,白河區,0,0,0,0,0,0,0,0,0,32
1190,10,臺南市,柳營區,0,0,0,0,0,0,0,0,0,25
1191,10,臺南市,後壁區,0,0,0,0,0,0,0,0,0,29
1192,10,臺南市,東山區,0,0,0,0,0,0,0,0,0,23
1193,10,臺南市,麻豆區,0,0,0,0,0,0,0,0,0,35
1194,10,臺南市,下營區,0,0,0,0,0,0,0,0,0,19
1195,10,臺南市,六甲區,0,0,0,0,0,0,0,0,0,19
1196,10,臺南市,官田區,0,0,0,0,0,0,0,0,0,20
1197,10,臺南市,大內區,0,0,0,0,0,0,0,0,0,11
1198,10,臺南市,佳里區,0,0,0,0,0,0,0,0,0,41
1199,10,臺南市,學甲區,0,0,0,0,0,0,0,0,0,26
1200,10,臺南市,西港區,0,0,0,0,0,0,0,0,0,20
1201,10,臺南市,七股區,0,0,0,0,0,0,0,0,0,24
1202,10,臺南市,將軍區,0,0,0,0,0,0,0,0,0,24
1203,10,臺南市,北門區,0,0,0,0,0,0,0,0,0,18
1204,10,臺南市,新化區,0,0,0,0,0,0,0,0,0,37
1205,10,臺南市,善化區,0,0,0,0,0,0,0,0,0,29
1206,10,臺南市,新市區,0,0,0,0,0,0,0,0,0,27
1207,10,臺南市,安定區,0,0,0,0,0,0,0,0,0,24
1208,10,臺南市,山上區,0,0,0,0,0,0,0,0,0,9
1209,10,臺南市,玉井區,0,0,0,0,0,0,0,0,0,16
1210,10,臺南市,楠西區,0,0,0,0,0,0,0,0,0,9
1211,10,臺南市,南化區,0,0,0,0,0,0,0,0,0,10
1212,10,臺南市,左鎮區,0,0,0,0,0,0,0,0,0,10
1213,10,臺南市,仁德區,0,0,0,0,0,0,0,0,0,49
1214,10,臺南市,歸仁區,0,0,0,0,0,0,0,0,0,46
1215,10,臺南市,關廟區,0,0,0,0,0,0,0,0,0,32
1216,10,臺南市,龍崎區,0,0,0,0,0,0,0,0,0,8
1217,10,臺南市,永康區,0,0,0,0,0,0,0,0,0,142
1218,10,臺南市,東區,0,0,0,0,0,0,0,0,0,93
1219,10,臺南市,南區,0,0,0,0,0,0,0,0,0,80
1220,10,臺南市,北區,0,0,0,0,0,0,0,0,0,81
1221,10,臺南市,安南區,0,0,0,0,0,0,0,0,0,90
1222,10,臺南市,安平區,0,0,0,0,0,0,0,0,0,32
1223,10,臺南市,中西區,0,0,0,0,0,0,0,0,0,52
1224,10,高雄市,鹽埕區,0,0,0,0,0,0,0,0,0,24
1225,10,高雄市,鼓山區,0,0,0,0,0,0,0,0,0,77
1226,10,高雄市,左營區,0,0,0,0,0,0,0,0,0,103
1227,10,高雄市,楠梓區,0,0,0,0,0,0,0,0,0,99
1228,10,高雄市,三民區,0,0,0,0,0,0,0,0,0,189
1229,10,高雄市,新興區,0,0,0,0,0,0,0,0,0,42
1230,10,高雄市,前金區,0,0,0,0,0,0,0,0,0,22
1231,10,高雄市,苓雅區,0,0,0,0,0,0,0,0,0,116
1232,10,高雄市,前鎮區,0,0,0,0,0,0,0,0,0,119
1233,10,高雄市,旗津區,0,0,0,0,0,0,0,0,0,18
1234,10,高雄市,小港區,0,0,0,0,0,0,0,0,0,89
1235,10,高雄市,鳳山區,0,0,0,0,0,0,0,0,0,228
1236,10,高雄市,林園區,0,0,0,0,0,0,0,0,0,51
1237,10,高雄市,大寮區,0,0,0,0,0,0,0,0,0,81
1238,10,高雄市,大樹區,0,0,0,0,0,0,0,0,0,32
1239,10,高雄市,大社區,0,0,0,0,0,0,0,0,0,24
1240,10,高雄市,仁武區,0,0,0,0,0,0,0,0,0,47
1241,10,高雄市,鳥松區,0,0,0,0,0,0,0,0,0,28
1242,10,高雄市,岡山區,0,0,0,0,0,0,0,0,0,72
1243,10,高雄市,橋頭區,0,0,0,0,0,0,0,0,0,31
1244,10,高雄市,燕巢區,0,0,0,0,0,0,0,0,0,25
1245,10,高雄市,田寮區,0,0,0,0,0,0,0,0,0,12
1246,10,高雄市,阿蓮區,0,0,0,0,0,0,0,0,0,21
1247,10,高雄市,路竹區,0,0,0,0,0,0,0,0,0,41
1248,10,高雄市,湖內區,0,0,0,0,0,0,0,0,0,24
1249,10,高雄市,茄萣區,0,0,0,0,0,0,0,0,0,21
1250,10,高雄市,永安區,0,0,0,0,0,0,0,0,0,12
1251,10,高雄市,彌陀區,0,0,0,0,0,0,0,0,0,18
1252,10,高雄市,梓官區,0,0,0,0,0,0,0,0,0,28
1253,10,高雄市,旗山區,0,0,0,0,0,0,0,0,0,35
1254,10,高雄市,美濃區,0,0,0,0,0,0,0,0,0,32
1255,10,高雄市,六龜區,0,0,0,0,0,0,0,0,0,12
1256,10,高雄市,甲仙區,0,0,0,0,0,0,0,0,0,7
1257,10,高雄市,杉林區,0,0,0,0,0,0,0,0,0,10
1258,10,高雄市,內門區,0,0,0,0,0,0,0,0,0,18
1259,10,高雄市,茂林區,0,0,0,0,0,0,0,0,0,3
1260,10,高雄市,桃源區,0,0,0,0,0,0,0,0,0,8
1261,10,高雄市,那瑪夏區,0,0,0,0,0,0,0,0,0,4
1262,10,新竹縣,竹北市,0,0,0,0,0,0,0,0,0,103
1263,10,新竹縣,竹東鎮,0,0,0,0,0,0,0,0,0,72
1264,10,新竹縣,新埔鎮,0,0,0,0,0,0,0,0,0,30
1265,10,新竹縣,關西鎮,0,0,0,0,0,0,0,0,0,27
1266,10,新竹縣,湖口鄉,0,0,0,0,0,0,0,0,0,47
1267,10,新竹縣,新豐鄉,0,0,0,0,0,0,0,0,0,39
1268,10,新竹縣,芎林鄉,0,0,0,0,0,0,0,0,0,19
1269,10,新竹縣,橫山鄉,0,0,0,0,0,0,0,0,0,16
1270,10,新竹縣,北埔鄉,0,0,0,0,0,0,0,0,0,10
1271,10,新竹縣,寶山鄉,0,0,0,0,0,0,0,0,0,12
1272,10,新竹縣,峨眉鄉,0,0,0,0,0,0,0,0,0,8
1273,10,新竹縣,尖石鄉,0,0,0,0,0,0,0,0,0,15
1274,10,新竹縣,五峰鄉,0,0,0,0,0,0,0,0,0,6
1275,10,苗栗縣,苗栗市,0,0,0,0,0,0,0,0,0,67
1276,10,苗栗縣,苑裡鎮,0,0,0,0,0,0,0,0,0,40
1277,10,苗栗縣,通霄鎮,0,0,0,0,0,0,0,0,0,34
1278,10,苗栗縣,竹南鎮,0,0,0,0,0,0,0,0,0,61
1279,10,苗栗縣,頭份市,0,0,0,0,0,0,0,0,0,71
1280,10,苗栗縣,後龍鎮,0,0,0,0,0,0,0,0,0,35
1281,10,苗栗縣,卓蘭鎮,0,0,0,0,0,0,0,0,0,19
1282,10,苗栗縣,大湖鄉,0,0,0,0,0,0,0,0,0,15
1283,10,苗栗縣,公館鄉,0,0,0,0,0,0,0,0,0,28
1284,10,苗栗縣,銅鑼鄉,0,0,0,0,0,0,0,0,0,16
1285,10,苗栗縣,南庄鄉,0,0,0,0,0,0,0,0,0,9
1286,10,苗栗縣,頭屋鄉,0,0,0,0,0,0,0,0,0,12
1287,10,苗栗縣,三義鄉,0,0,0,0,0,0,0,0,0,16
1288,10,苗栗縣,西湖鄉,0,0,0,0,0,0,0,0,0,9
1289,10,苗栗縣,造橋鄉,0,0,0,0,0,0,0,0,0,12
1290,10,苗栗縣,三灣鄉,0,0,0,0,0,0,0,0,0,9
1291,10,苗栗縣,獅潭鄉,0,0,0,0,0,0,0,0,0,7
1292,10,苗栗縣,泰安鄉,0,0,0,0,0,0,0,0,0,10
1293,10,彰化縣,彰化市,0,0,0,0,0,0,0,0,0,184
1294,10,彰化縣,鹿港鎮,0,0,0,0,0,0,0,0,0,65
1295,10,彰化縣,和美鎮,0,0,0,0,0,0,0,0,0,68
1296,10,彰化縣,線西鄉,0,0,0,0,0,0,0,0,0,12
1297,10,彰化縣,伸港鄉,0,0,0,0,0,0,0,0,0,28
1298,10,彰化縣,福興鄉,0,0,0,0,0,0,0,0,0,33
1299,10,彰化縣,秀水鄉,0,0,0,0,0,0,0,0,0,32
1300,10,彰化縣,花壇鄉,0,0,0,0,0,0,0,0,0,37
1301,10,彰化縣,芬園鄉,0,0,0,0,0,0,0,0,0,21
1302,10,彰化縣,員林市,0,0,0,0,0,0,0,0,0,98
1303,10,彰化縣,溪湖鎮,0,0,0,0,0,0,0,0,0,42
1304,10,彰化縣,田中鎮,0,0,0,0,0,0,0,0,0,36
1305,10,彰化縣,大村鄉,0,0,0,0,0,0,0,0,0,27
1306,10,彰化縣,埔鹽鄉,0,0,0,0,0,0,0,0,0,29
1307,10,彰化縣,埔心鄉,0,0,0,0,0,0,0,0,0,31
1308,10,彰化縣,永靖鄉,0,0,0,0,0,0,0,0,0,34
1309,10,彰化縣,社頭鄉,0,0,0,0,0,0,0,0,0,38
1310,10,彰化縣,二水鄉,0,0,0,0,0,0,0,0,0,17
1311,10,彰化縣,北斗鎮,0,0,0,0,0,0,0,0,0,30
1312,10,彰化縣,二林鎮,0,0,0,0,0,0,0,0,0,39
1313,10,彰化縣,田尾鄉,0,0,0,0,0,0,0,0,0,25
1314,10,彰化縣,埤頭鄉,0,0,0,0,0,0,0,0,0,27
1315,10,彰化縣,芳苑鄉,0,0,0,0,0,0,0,0,0,36
1316,10,彰化縣,大城鄉,0,0,0,0,0,0,0,0,0,17
1317,10,彰化縣,竹塘鄉,0,0,0,0,0,0,0,0,0,16
1318,10,彰化縣,溪州鄉,0,0,0,0,0,0,0,0,0,27
1319,10,南投縣,南投市,0,0,0,0,0,0,0,0,0,84
1320,10,南投縣,埔里鎮,0,0,0,0,0,0,0,0,0,68
1321,10,南投縣,草屯鎮,0,0,0,0,0,0,0,0,0,76
1322,10,南投縣,竹山鎮,0,0,0,0,0,0,0,0,0,53
1323,10,南投縣,集集鎮,0,0,0,0,0,0,0,0,0,13
1324,10,南投縣,名間鄉,0,0,0,0,0,0,0,0,0,37
1325,10,南投縣,鹿谷鄉,0,0,0,0,0,0,0,0,0,21
1326,10,南投縣,中寮鄉,0,0,0,0,0,0,0,0,0,24
1327,10,南投縣,魚池鄉,0,0,0,0,0,0,0,0,0,25
1328,10,南投縣,國姓鄉,0,0,0,0,0,0,0,0,0,20
1329,10,南投縣,水里鄉,0,0,0,0,0,0,0,0,0,22
1330,10,南投縣,信義鄉,0,0,0,0,0,0,0,0,0,20
1331,10,南投縣,仁愛鄉,0,0,0,0,0,0,0,0,0,25
1332,10,雲林縣,斗六市,0,0,0,0,0,0,0,0,0,69
1333,10,雲林縣,斗南鎮,0,0,0,0,0,0,0,0,0,33
1334,10,雲林縣,虎尾鎮,0,0,0,0,0,0,0,0,0,46
1335,10,雲林縣,西螺鎮,0,0,0,0,0,0,0,0,0,34
1336,10,雲林縣,土庫鎮,0,0,0,0,0,0,0,0,0,29
1337,10,雲林縣,北港鎮,0,0,0,0,0,0,0,0,0,41
1338,10,雲林縣,古坑鄉,0,0,0,0,0,0,0,0,0,27
1339,10,雲林縣,大埤鄉,0,0,0,0,0,0,0,0,0,18
1340,10,雲林縣,莿桐鄉,0,0,0,0,0,0,0,0,0,22
1341,10,雲林縣,林內鄉,0,0,0,0,0,0,0,0,0,15
1342,10,雲林縣,二崙鄉,0,0,0,0,0,0,0,0,0,23
1343,10,雲林縣,崙背鄉,0,0,0,0,0,0,0,0,0,20
1344,10,雲林縣,麥寮鄉,0,0,0,0,0,0,0,0,0,28
1345,10,雲林縣,東勢鄉,0,0,0,0,0,0,0,0,0,15
1346,10,雲林縣,褒忠鄉,0,0,0,0,0,0,0,0,0,14
1347,10,雲林縣,臺西鄉,0,0,0,0,0,0,0,0,0,22
1348,10,雲林縣,元長鄉,0,0,0,0,0,0,0,0,0,25
1349,10,雲林縣,四湖鄉,0,0,0,0,0,0,0,0,0,25
1350,10,雲林縣,口湖鄉,0,0,0,0,0,0,0,0,0,25
1351,10,雲林縣,水林鄉,0,0,0,0,0,0,0,0,0,26
1352,10,嘉義縣,太保市,0,0,0,0,0,0,0,0,0,33
1353,10,嘉義縣,朴子市,0,0,0,0,0,0,0,0,0,35
1354,10,嘉義縣,布袋鎮,0,0,0,0,0,0,0,0,0,29
1355,10,嘉義縣,大林鎮,0,0,0,0,0,0,0,0,0,25
1356,10,嘉義縣,民雄鄉,0,0,0,0,0,0,0,0,0,45
1357,10,嘉義縣,溪口鄉,0,0,0,0,0,0,0,0,0,17
1358,10,嘉義縣,新港鄉,0,0,0,0,0,0,0,0,0,31
1359,10,嘉義縣,六腳鄉,0,0,0,0,0,0,0,0,0,30
1360,10,嘉義縣,東石鄉,0,0,0,0,0,0,0,0,0,27
1361,10,嘉義縣,義竹鄉,0,0,0,0,0,0,0,0,0,26
1362,10,嘉義縣,鹿草鄉,0,0,0,0,0,0,0,0,0,20
1363,10,嘉義縣,水上鄉,0,0,0,0,0,0,0,0,0,39
1364,10,嘉義縣,中埔鄉,0,0,0,0,0,0,0,0,0,34
1365,10,嘉義縣,竹崎鄉,0,0,0,0,0,0,0,0,0,36
1366,10,嘉義縣,梅山鄉,0,0,0,0,0,0,0,0,0,22
1367,10,嘉義縣,番路鄉,0,0,0,0,0,0,0,0,0,15
1368,10,嘉義縣,大埔鄉,0,0,0,0,0,0,0,0,0,9
1369,10,嘉義縣,阿里山鄉,0,0,0,0,0,0,0,0,0,13
1370,10,屏東縣,屏東市,0,0,0,0,0,0,0,0,0,149
1371,10,屏東縣,潮州鎮,0,0,0,0,0,0,0,0,0,40
1372,10,屏東縣,東港鎮,0,0,0,0,0,0,0,0,0,38
1373,10,屏東縣,恆春鎮,0,0,0,0,0,0,0,0,0,25
1374,10,屏東縣,萬丹鄉,0,0,0,0,0,0,0,0,0,39
1375,10,屏東縣,長治鄉,0,0,0,0,0,0,0,0,0,22
1376,10,屏東縣,麟洛鄉,0,0,0,0,0,0,0,0,0,10
1377,10,屏東縣,九如鄉,0,0,0,0,0,0,0,0,0,14
1378,10,屏東縣,里港鄉,0,0,0,0,0,0,0,0,0,20
1379,10,屏東縣,鹽埔鄉,0,0,0,0,0,0,0,0,0,20
1380,10,屏東縣,高樹鄉,0,0,0,0,0,0,0,0,0,22
1381,10,屏東縣,萬巒鄉,0,0,0,0,0,0,0,0,0,18
1382,10,屏東縣,內埔鄉,0,0,0,0,0,0,0,0,0,40
1383,10,屏東縣,竹田鄉,0,0,0,0,0,0,0,0,0,16
1384,10,屏東縣,新埤鄉,0,0,0,0,0,0,0,0,0,12
1385,10,屏東縣,枋寮鄉,0,0,0,0,0,0,0,0,0,22
1386,10,屏東縣,新園鄉,0,0,0,0,0,0,0,0,0,28
1387,10,屏東縣,崁頂鄉,0,0,0,0,0,0,0,0,0,12
1388,10,屏東縣,林邊鄉,0,0,0,0,0,0,0,0,0,16
1389,10,屏東縣,南州鄉,0,0,0,0,0,0,0,0,0,11
1390,10,屏東縣,佳冬鄉,0,0,0,0,0,0,0,0,0,16
1391,10,屏東縣,琉球鄉,0,0,0,0,0,0,0,0,0,9
1392,10,屏東縣,車城鄉,0,0,0,0,0,0,0,0,0,13
1393,10,屏東縣,滿州鄉,0,0,0,0,0,0,0,0,0,8
1394,10,屏東縣,枋山鄉,0,0,0,0,0,0,0,0,0,6
1395,10,屏東縣,三地門鄉,0,0,0,0,0,0,0,0,0,10
1396,10,屏東縣,霧臺鄉,0,0,0,0,0,0,0,0,0,8
1397,10,屏東縣,瑪家鄉,0,0,0,0,0,0,0,0,0,8
1398,10,屏東縣,泰武鄉,0,0,0,0,0,0,0,0,0,7
1399,10,屏東縣,來義鄉,0,0,0,0,0,0,0,0,0,9
1400,10,屏東縣,春日鄉,0,0,0,0,0,0,0,0,0,6
1401,10,屏東縣,獅子鄉,0,0,0,0,0,0,0,0,0,8
1402,10,屏東縣,牡丹鄉,0,0,0,0,0,0,0,0,0,7
1403,10,宜蘭縣,宜蘭市,0,0,0,0,0,0,0,0,0,78
1404,10,宜蘭縣,羅東鎮,0,0,0,0,0,0,0,0,0,50
1405,10,宜蘭縣,蘇澳鎮,0,0,0,0,0,0,0,0,0,43
1406,10,宜蘭縣,頭城鎮,0,0,0,0,0,0,0,0,0,32
1407,10,宜蘭縣,礁溪鄉,0,0,0,0,0,0,0,0,0,32
1408,10,宜蘭縣,壯圍鄉,0,0,0,0,0,0,0,0,0,23
1409,10,宜蘭縣,員山鄉,0,0,0,0,0,0,0,0,0,31
1410,10,宜蘭縣,冬山鄉,0,0,0,0,0,0,0,0,0,39
1411,10,宜蘭縣,五結鄉,0,0,0,0,0,0,0,0,0,33
1412,10,宜蘭縣,三星鄉,0,0,0,0,0,0,0,0,0,21
1413,10,宜蘭縣,大同鄉,0,0,0,0,0,0,0,0,0,10
1414,10,宜蘭縣,南澳鄉,0,0,0,0,0,0,0,0,0,7
1415,10,花蓮縣,花蓮市,0,0,0,0,0,0,0,0,0,81
1416,10,花蓮縣,鳳林鎮,0,0,0,0,0,0,0,0,0,15
1417,10,花蓮縣,玉里鎮,0,0,0,0,0,0,0,0,0,23
1418,10,花蓮縣,新城鄉,0,0,0,0,0,0,0,0,0,19
1419,10,花蓮縣,吉安鄉,0,0,0,0,0,0,0,0,0,59
1420,10,花蓮縣,壽豐鄉,0,0,0,0,0,0,0,0,0,21
1421,10,花蓮縣,光復鄉,0,0,0,0,0,0,0,0,0,17
1422,10,花蓮縣,豐濱鄉,0,0,0,0,0,0,0,0,0,7
1423,10,花蓮縣,瑞穗鄉,0,0,0,0,0,0,0,0,0,13
1424,10,花蓮縣,富里鄉,0,0,0,0,0,0,0,0,0,13
1425,10,花蓮縣,秀林鄉,0,0,0,0,0,0,0,0,0,14
1426,10,花蓮縣,萬榮鄉,0,0,0,0,0,0,0,0,0,7
1427,10,花蓮縣,卓溪鄉,0,0,0,0,0,0,0,0,0,10
1428,10,臺東縣,臺東市,0,0,0,0,0,0,0,0,0,69
1429,10,臺東縣,成功鎮,0,0,0,0,0,0,0,0,0,17
1430,10,臺東縣,關山鎮,0,0,0,0,0,0,0,0,0,9
1431,10,臺東縣,卑南鄉,0,0,0,0,0,0,0,0,0,22
1432,10,臺東縣,鹿野鄉,0,0,0,0,0,0,0,0,0,10
1433,10,臺東縣,池上鄉,0,0,0,0,0,0,0,0,0,12
1434,10,臺東縣,東河鄉,0,0,0,0,0,0,0,0,0,11
1435,10,臺東縣,長濱鄉,0,0,0,0,0,0,0,0,0,11
1436,10,臺東縣,太麻里鄉,0,0,0,0,0,0,0,0,0,15
1437,10,臺東縣,大武鄉,0,0,0,0,0,0,0,0,0,6
1438,10,臺東縣,綠島鄉,0,0,0,0,0,0,0,0,0,4
1439,10,臺東縣,海端鄉,0,0,0,0,0,0,0,0,0,6
1440,10,臺東縣,延平鄉,0,0,0,0,0,0,0,0,0,5
1441,10,臺東縣,金峰鄉,0,0,0,0,0,0,0,0,0,5
1442,10,臺東縣,達仁鄉,0,0,0,0,0,0,0,0,0,7
1443,10,臺東縣,蘭嶼鄉,0,0,0,0,0,0,0,0,0,4
1444,10,澎湖縣,馬公市,0,0,0,0,0,0,0,0,0,50
1445,10,澎湖縣,湖西鄉,0,0,0,0,0,0,0,0,0,23
1446,10,澎湖縣,白沙鄉,0,0,0,0,0,0,0,0,0,15
1447,10,澎湖縣,西嶼鄉,0,0,0,0,0,0,0,0,0,12
1448,10,澎湖縣,望安鄉,0,0,0,0,0,0,0,0,0,10
1449,10,澎湖縣,七美鄉,0,0,0,0,0,0,0,0,0,6
1450,10,金門縣,金城鎮,0,0,0,0,0,0,0,0,0,21
1451,10,金門縣,金沙鎮,0,0,0,0,0,0,0,0,0,13
1452,10,金門縣,金湖鎮,0,0,0,0,0,0,0,0,0,17
1453,10,金門縣,金寧鄉,0,0,0,0,0,0,0,0,0,17
1454,10,金門縣,烈嶼鄉,0,0,0,0,0,0,0,0,0,8
1455,10,金門縣,烏坵鄉,0,0,0,0,0,0,0,0,0,2
1456,10,連江縣,南竿鄉,0,0,0,0,0,0,0,0,0,4
1457,10,連江縣,北竿鄉,0,0,0,0,0,0,0,0,0,2
1458,10,連江縣,莒光鄉,0,0,0,0,0,0,0,0,0,2
1459,10,連江縣,東引鄉,0,0,0,0,0,0,0,0,0,1
1460,10,基隆市,中正區,0,0,0,0,0,0,0,0,0,35
1461,10,基隆市,七堵區,0,0,0,0,0,0,0,0,0,39
1462,10,基隆市,暖暖區,0,0,0,0,0,0,0,0,0,28
1463,10,基隆市,仁愛區,0,0,0,0,0,0,0,0,0,35
1464,10,基隆市,中山區,0,0,0,0,0,0,0,0,0,35
1465,10,基隆市,安樂區,0,0,0,0,0,0,0,0,0,49
1466,10,基隆市,信義區,0,0,0,0,0,0,0,0,0,36
1467,10,新竹市,東區,0,0,0,0,0,0,0,0,0,139
1468,10,新竹市,北區,0,0,0,0,0,0,0,0,0,105
1469,10,新竹市,香山區,0,0,0,0,0,0,0,0,0,55
1470,10,嘉義市,東區,0,0,0,0,0,0,0,0,0,81
1471,10,嘉義市,西區,0,0,0,0,0,0,0,0,0,96
1472,11,臺北市,松山區,0,0,0,0,0,0,0,0,0,117
1473,11,臺北市,信義區,0,0,0,0,0,0,0,0,0,142
1474,11,臺北市,大安區,0,0,0,0,0,0,0,0,0,188
1475,11,臺北市,中山區,0,0,0,0,0,0,0,0,0,133
1476,11,臺北市,中正區,0,0,0,0,0,0,0,0,0,96
1477,11,臺北市,大同區,0,0,0,0,0,0,0,0,0,82
1478,11,臺北市,萬華區,0,0,0,0,0,0,0,0,0,117
1479,11,臺北市,文山區,0,0,0,0,0,0,0,0,0,162
1480,11,臺北市,南港區,0,0,0,0,0,0,0,0,0,72
1481,11,臺北市,內湖區,0,0,0,0,0,0,0,0,0,150
1482,11,臺北市,士林區,0,0,0,0,0,0,0,0,0,163
1483,11,臺北市,北投區,0,0,0,0,0,0,0,0,0,141
1484,11,新北市,板橋區,0,0,0,0,0,0,0,0,0,338
1485,11,新北市,三重區,0,0,0,0,0,0,0,0,0,235
1486,11,新北市,中和區,0,0,0,0,0,0,0,0,0,244
1487,11,新北市,永和區,0,0,0,0,0,0,0,0,0,138
1488,11,新北市,新莊區,0,0,0,0,0,0,0,0,0,253
1489,11,新北市,新店區,0,0,0,0,0,0,0,0,0,176
1490,11,新北市,樹林區,0,0,0,0,0,0,0,0,0,111
1491,11,新北市,鶯歌區,0,0,0,0,0,0,0,0,0,50
1492,11,新北市,三峽區,0,0,0,0,0,0,0,0,0,70
1493,11,新北市,淡水區,0,0,0,0,0,0,0,0,0,96
1494,11,新北市,汐止區,0,0,0,0,0,0,0,0,0,111
1495,11,新北市,瑞芳區,0,0,0,0,0,0,0,0,0,46
1496,11,新北市,土城區,0,0,0,0,0,0,0,0,0,142
1497,11,新北市,蘆洲區,0,0,0,0,0,0,0,0,0,104
1498,11,新北市,五股區,0,0,0,0,0,0,0,0,0,48
1499,11,新北市,泰山區,0,0,0,0,0,0,0,0,0,47
1500,11,新北市,林口區,0,0,0,0,0,0,0,0,0,62
1501,11,新北市,深坑區,0,0,0,0,0,0,0,0,0,16
1502,11,新北市,石碇區,0,0,0,0,0,0,0,0,0,13
1503,11,新北市,坪林區,0,0,0,0,0,0,0,0,0,10
1504,11,新北市,三芝區,0,0,0,0,0,0,0,0,0,18
1505,11,新北市,石門區,0,0,0,0,0,0,0,0,0,10
1506,11,新北市,八里區,0,0,0,0,0,0,0,0,0,20
1507,11,新北市,平溪區,0,0,0,0,0,0,0,0,0,12
1508,11,新北市,雙溪區,0,0,0,0,0,0,0,0,0,17
1509,11,新北市,貢寮區,0,0,0,0,0,0,0,0,0,18
1510,11,新北市,金山區,0,0,0,0,0,0,0,0,0,19
1511,11,新北市,萬里區,0,0,0,0,0,0,0,0,0,16
1512,11,新北市,烏來區,0,0,0,0,0,0,0,0,0,6
1513,11,桃園市,桃園區,0,0,0,0,0,0,0,0,0,216
1514,11,桃園市,中壢區,0,0,0,0,0,0,0,0,0,210
1515,11,桃園市,大溪區,0,0,0,0,0,0,0,0,0,59
1516,11,桃園市,楊梅區,0,0,0,0,0,0,0,0,0,82
1517,11,桃園市,蘆竹區,0,0,0,0,0,0,0,0,0,76
1518,11,桃園市,大園區,0,0,0,0,0,0,0,0,0,50
1519,11,桃園市,龜山區,0,0,0,0,0,0,0,0,0,78
1520,11,桃園市,八德區,0,0,0,0,0,0,0,0,0,101
1521,11,桃園市,龍潭區,0,0,0,0,0,0,0,0,0,64
1522,11,桃園市,平鎮區,0,0,0,0,0,0,0,0,0,125
1523,11,桃園市,新屋區,0,0,0,0,0,0,0,0,0,30
1524,11,桃園市,觀音區,0,0,0,0,0,0,0,0,0,41
1525,11,桃園市,復興區,0,0,0,0,0,0,0,0,0,10
1526,11,臺中市,中區,0,0,0,0,0,0,0,0,0,12
1527,11,臺中市,東區,0,0,0,0,0,0,0,0,0,49
1528,11,臺中市,南區,0,0,0,0,0,0,0,0,0,74
1529,11,臺中市,西區,0,0,0,0,0,0,0,0,0,66
1530,11,臺中市,北區,0,0,0,0,0,0,0,0,0,87
1531,11,臺中市,西屯區,0,0,0,0,0,0,0,0,0,120
1532,11,臺中市,南屯區,0,0,0,0,0,0,0,0,0,101
1533,11,臺中市,北屯區,0,0,0,0,0,0,0,0,0,137
1534,11,臺中市,豐原區,0,0,0,0,0,0,0,0,0,88
1535,11,臺中市,東勢區,0,0,0,0,0,0,0,0,0,39
1536,11,臺中市,大甲區,0,0,0,0,0,0,0,0,0,54
1537,11,臺中市,清水區,0,0,0,0,0,0,0,0,0,59
1538,11,臺中市,沙鹿區,0,0,0,0,0,0,0,0,0,53
1539,11,臺中市,梧棲區,0,0,0,0,0,0,0,0,0,36
1540,11,臺中市,后里區,0,0,0,0,0,0,0,0,0,37
1541,11,臺中市,神岡區,0,0,0,0,0,0,0,0,0,42
1542,11,臺中市,潭子區,0,0,0,0,0,0,0,0,0,55
1543,11,臺中市,大雅區,0,0,0,0,0,0,0,0,0,46
1544,11,臺中市,新社區,0,0,0,0,0,0,0,0,0,23
1545,11,臺中市,石岡區,0,0,0,0,0,0,0,0,0,10
1546,11,臺中市,外埔區,0,0,0,0,0,0,0,0,0,20
1547,11,臺中市,大安區,0,0,0,0,0,0,0,0,0,16
1548,11,臺中市,烏日區,0,0,0,0,0,0,0,0,0,40
1549,11,臺中市,大肚區,0,0,0,0,0,0,0,0,0,33
1550,11,臺中市,龍井區,0,0,0,0,0,0,0,0,0,45
1551,11,臺中市,霧峰區,0,0,0,0,0,0,0,0,0,43
