,no,city,district,url
3059,15,臺南市,南區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/67000003300000000.html
3060,15,臺南市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/67000003400000000.html
3061,15,臺南市,安南區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/67000003500000000.html
3062,15,臺南市,安平區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/67000003600000000.html
3063,15,臺南市,中西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/67000003700000000.html
3064,15,高雄市,鹽埕區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000100000000.html
3065,15,高雄市,鼓山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000200000000.html
3066,15,高雄市,左營區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000300000000.html
3067,15,高雄市,楠梓區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000400000000.html
3068,15,高雄市,三民區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000500000000.html
3069,15,高雄市,新興區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000600000000.html
3070,15,高雄市,前金區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000700000000.html
3071,15,高雄市,苓雅區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000800000000.html
3072,15,高雄市,前鎮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000000900000000.html
3073,15,高雄市,旗津區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001000000000.html
3074,15,高雄市,小港區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001100000000.html
3075,15,高雄市,鳳山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001200000000.html
3076,15,高雄市,林園區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001300000000.html
3077,15,高雄市,大寮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001400000000.html
3078,15,高雄市,大樹區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001500000000.html
3079,15,高雄市,大社區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001600000000.html
3080,15,高雄市,仁武區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001700000000.html
3081,15,高雄市,鳥松區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001800000000.html
3082,15,高雄市,岡山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000001900000000.html
3083,15,高雄市,橋頭區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002000000000.html
3084,15,高雄市,燕巢區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002100000000.html
3085,15,高雄市,田寮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002200000000.html
3086,15,高雄市,阿蓮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002300000000.html
3087,15,高雄市,路竹區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002400000000.html
3088,15,高雄市,湖內區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002500000000.html
3089,15,高雄市,茄萣區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002600000000.html
3090,15,高雄市,永安區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002700000000.html
3091,15,高雄市,彌陀區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002800000000.html
3092,15,高雄市,梓官區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000002900000000.html
3093,15,高雄市,旗山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003000000000.html
3094,15,高雄市,美濃區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003100000000.html
3095,15,高雄市,六龜區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003200000000.html
3096,15,高雄市,甲仙區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003300000000.html
3097,15,高雄市,杉林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003400000000.html
3098,15,高雄市,內門區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003500000000.html
3099,15,高雄市,茂林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003600000000.html
3100,15,高雄市,桃源區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003700000000.html
3101,15,高雄市,那瑪夏區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/64000003800000000.html
3102,15,新竹縣,竹北市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000100000000.html
3103,15,新竹縣,竹東鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000200000000.html
3104,15,新竹縣,新埔鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000300000000.html
3105,15,新竹縣,關西鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000400000000.html
3106,15,新竹縣,湖口鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000500000000.html
3107,15,新竹縣,新豐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000600000000.html
3108,15,新竹縣,芎林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000700000000.html
3109,15,新竹縣,橫山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000800000000.html
3110,15,新竹縣,北埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004000900000000.html
3111,15,新竹縣,寶山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004001000000000.html
3112,15,新竹縣,峨眉鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004001100000000.html
3113,15,新竹縣,尖石鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004001200000000.html
3114,15,新竹縣,五峰鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10004001300000000.html
3115,15,苗栗縣,苗栗市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000100000000.html
3116,15,苗栗縣,苑裡鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000200000000.html
3117,15,苗栗縣,通霄鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000300000000.html
3118,15,苗栗縣,竹南鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000400000000.html
3119,15,苗栗縣,頭份市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000500000000.html
3120,15,苗栗縣,後龍鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000600000000.html
3121,15,苗栗縣,卓蘭鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000700000000.html
3122,15,苗栗縣,大湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000800000000.html
3123,15,苗栗縣,公館鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005000900000000.html
3124,15,苗栗縣,銅鑼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001000000000.html
3125,15,苗栗縣,南庄鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001100000000.html
3126,15,苗栗縣,頭屋鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001200000000.html
3127,15,苗栗縣,三義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001300000000.html
3128,15,苗栗縣,西湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001400000000.html
3129,15,苗栗縣,造橋鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001500000000.html
3130,15,苗栗縣,三灣鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001600000000.html
3131,15,苗栗縣,獅潭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001700000000.html
3132,15,苗栗縣,泰安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10005001800000000.html
3133,15,彰化縣,彰化市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000100000000.html
3134,15,彰化縣,鹿港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000200000000.html
3135,15,彰化縣,和美鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000300000000.html
3136,15,彰化縣,線西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000400000000.html
3137,15,彰化縣,伸港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000500000000.html
3138,15,彰化縣,福興鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000600000000.html
3139,15,彰化縣,秀水鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000700000000.html
3140,15,彰化縣,花壇鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000800000000.html
3141,15,彰化縣,芬園鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007000900000000.html
3142,15,彰化縣,員林市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001000000000.html
3143,15,彰化縣,溪湖鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001100000000.html
3144,15,彰化縣,田中鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001200000000.html
3145,15,彰化縣,大村鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001300000000.html
3146,15,彰化縣,埔鹽鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001400000000.html
3147,15,彰化縣,埔心鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001500000000.html
3148,15,彰化縣,永靖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001600000000.html
3149,15,彰化縣,社頭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001700000000.html
3150,15,彰化縣,二水鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001800000000.html
3151,15,彰化縣,北斗鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007001900000000.html
3152,15,彰化縣,二林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002000000000.html
3153,15,彰化縣,田尾鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002100000000.html
3154,15,彰化縣,埤頭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002200000000.html
3155,15,彰化縣,芳苑鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002300000000.html
3156,15,彰化縣,大城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002400000000.html
3157,15,彰化縣,竹塘鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002500000000.html
3158,15,彰化縣,溪州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10007002600000000.html
3159,15,南投縣,南投市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000100000000.html
3160,15,南投縣,埔里鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000200000000.html
3161,15,南投縣,草屯鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000300000000.html
3162,15,南投縣,竹山鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000400000000.html
3163,15,南投縣,集集鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000500000000.html
3164,15,南投縣,名間鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000600000000.html
3165,15,南投縣,鹿谷鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000700000000.html
3166,15,南投縣,中寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000800000000.html
3167,15,南投縣,魚池鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008000900000000.html
3168,15,南投縣,國姓鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008001000000000.html
3169,15,南投縣,水里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008001100000000.html
3170,15,南投縣,信義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008001200000000.html
3171,15,南投縣,仁愛鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10008001300000000.html
3172,15,雲林縣,斗六市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000100000000.html
3173,15,雲林縣,斗南鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000200000000.html
3174,15,雲林縣,虎尾鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000300000000.html
3175,15,雲林縣,西螺鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000400000000.html
3176,15,雲林縣,土庫鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000500000000.html
3177,15,雲林縣,北港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000600000000.html
3178,15,雲林縣,古坑鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000700000000.html
3179,15,雲林縣,大埤鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000800000000.html
3180,15,雲林縣,莿桐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009000900000000.html
3181,15,雲林縣,林內鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001000000000.html
3182,15,雲林縣,二崙鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001100000000.html
3183,15,雲林縣,崙背鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001200000000.html
3184,15,雲林縣,麥寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001300000000.html
3185,15,雲林縣,東勢鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001400000000.html
3186,15,雲林縣,褒忠鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001500000000.html
3187,15,雲林縣,臺西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001600000000.html
3188,15,雲林縣,元長鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001700000000.html
3189,15,雲林縣,四湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001800000000.html
3190,15,雲林縣,口湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009001900000000.html
3191,15,雲林縣,水林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10009002000000000.html
3192,15,嘉義縣,太保市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000100000000.html
3193,15,嘉義縣,朴子市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000200000000.html
3194,15,嘉義縣,布袋鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000300000000.html
3195,15,嘉義縣,大林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000400000000.html
3196,15,嘉義縣,民雄鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000500000000.html
3197,15,嘉義縣,溪口鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000600000000.html
3198,15,嘉義縣,新港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000700000000.html
3199,15,嘉義縣,六腳鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000800000000.html
3200,15,嘉義縣,東石鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010000900000000.html
3201,15,嘉義縣,義竹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001000000000.html
3202,15,嘉義縣,鹿草鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001100000000.html
3203,15,嘉義縣,水上鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001200000000.html
3204,15,嘉義縣,中埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001300000000.html
3205,15,嘉義縣,竹崎鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001400000000.html
3206,15,嘉義縣,梅山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001500000000.html
3207,15,嘉義縣,番路鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001600000000.html
3208,15,嘉義縣,大埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001700000000.html
3209,15,嘉義縣,阿里山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10010001800000000.html
3210,15,屏東縣,屏東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000100000000.html
3211,15,屏東縣,潮州鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000200000000.html
3212,15,屏東縣,東港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000300000000.html
3213,15,屏東縣,恆春鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000400000000.html
3214,15,屏東縣,萬丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000500000000.html
3215,15,屏東縣,長治鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000600000000.html
3216,15,屏東縣,麟洛鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000700000000.html
3217,15,屏東縣,九如鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000800000000.html
3218,15,屏東縣,里港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013000900000000.html
3219,15,屏東縣,鹽埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001000000000.html
3220,15,屏東縣,高樹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001100000000.html
3221,15,屏東縣,萬巒鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001200000000.html
3222,15,屏東縣,內埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001300000000.html
3223,15,屏東縣,竹田鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001400000000.html
3224,15,屏東縣,新埤鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001500000000.html
3225,15,屏東縣,枋寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001600000000.html
3226,15,屏東縣,新園鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001700000000.html
3227,15,屏東縣,崁頂鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001800000000.html
3228,15,屏東縣,林邊鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013001900000000.html
3229,15,屏東縣,南州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002000000000.html
3230,15,屏東縣,佳冬鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002100000000.html
3231,15,屏東縣,琉球鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002200000000.html
3232,15,屏東縣,車城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002300000000.html
3233,15,屏東縣,滿州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002400000000.html
3234,15,屏東縣,枋山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002500000000.html
3235,15,屏東縣,三地門鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002600000000.html
3236,15,屏東縣,霧臺鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002700000000.html
3237,15,屏東縣,瑪家鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002800000000.html
3238,15,屏東縣,泰武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013002900000000.html
3239,15,屏東縣,來義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013003000000000.html
3240,15,屏東縣,春日鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013003100000000.html
3241,15,屏東縣,獅子鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013003200000000.html
3242,15,屏東縣,牡丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10013003300000000.html
3243,15,宜蘭縣,宜蘭市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000100000000.html
3244,15,宜蘭縣,羅東鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000200000000.html
3245,15,宜蘭縣,蘇澳鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000300000000.html
3246,15,宜蘭縣,頭城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000400000000.html
3247,15,宜蘭縣,礁溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000500000000.html
3248,15,宜蘭縣,壯圍鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000600000000.html
3249,15,宜蘭縣,員山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000700000000.html
3250,15,宜蘭縣,冬山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000800000000.html
3251,15,宜蘭縣,五結鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002000900000000.html
3252,15,宜蘭縣,三星鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002001000000000.html
3253,15,宜蘭縣,大同鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002001100000000.html
3254,15,宜蘭縣,南澳鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10002001200000000.html
3255,15,花蓮縣,花蓮市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000100000000.html
3256,15,花蓮縣,鳳林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000200000000.html
3257,15,花蓮縣,玉里鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000300000000.html
3258,15,花蓮縣,新城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000400000000.html
3259,15,花蓮縣,吉安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000500000000.html
3260,15,花蓮縣,壽豐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000600000000.html
3261,15,花蓮縣,光復鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000700000000.html
3262,15,花蓮縣,豐濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000800000000.html
3263,15,花蓮縣,瑞穗鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015000900000000.html
3264,15,花蓮縣,富里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015001000000000.html
3265,15,花蓮縣,秀林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015001100000000.html
3266,15,花蓮縣,萬榮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015001200000000.html
3267,15,花蓮縣,卓溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10015001300000000.html
3268,15,臺東縣,臺東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000100000000.html
3269,15,臺東縣,成功鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000200000000.html
3270,15,臺東縣,關山鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000300000000.html
3271,15,臺東縣,卑南鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000400000000.html
3272,15,臺東縣,鹿野鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000500000000.html
3273,15,臺東縣,池上鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000600000000.html
3274,15,臺東縣,東河鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000700000000.html
3275,15,臺東縣,長濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000800000000.html
3276,15,臺東縣,太麻里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014000900000000.html
3277,15,臺東縣,大武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001000000000.html
3278,15,臺東縣,綠島鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001100000000.html
3279,15,臺東縣,海端鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001200000000.html
3280,15,臺東縣,延平鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001300000000.html
3281,15,臺東縣,金峰鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001400000000.html
3282,15,臺東縣,達仁鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001500000000.html
3283,15,臺東縣,蘭嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10014001600000000.html
3284,15,澎湖縣,馬公市,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000100000000.html
3285,15,澎湖縣,湖西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000200000000.html
3286,15,澎湖縣,白沙鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000300000000.html
3287,15,澎湖縣,西嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000400000000.html
3288,15,澎湖縣,望安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000500000000.html
3289,15,澎湖縣,七美鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10016000600000000.html
3290,15,金門縣,金城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000100000000.html
3291,15,金門縣,金沙鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000200000000.html
3292,15,金門縣,金湖鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000300000000.html
3293,15,金門縣,金寧鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000400000000.html
3294,15,金門縣,烈嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000500000000.html
3295,15,金門縣,烏坵鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09020000600000000.html
3296,15,連江縣,南竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09007000100000000.html
3297,15,連江縣,北竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09007000200000000.html
3298,15,連江縣,莒光鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09007000300000000.html
3299,15,連江縣,東引鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/09007000400000000.html
3300,15,基隆市,中正區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000100000000.html
3301,15,基隆市,七堵區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000200000000.html
3302,15,基隆市,暖暖區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000300000000.html
3303,15,基隆市,仁愛區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000400000000.html
3304,15,基隆市,中山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000500000000.html
3305,15,基隆市,安樂區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000600000000.html
3306,15,基隆市,信義區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10017000700000000.html
3307,15,新竹市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10018000100000000.html
3308,15,新竹市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10018000200000000.html
3309,15,新竹市,香山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10018000300000000.html
3310,15,嘉義市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/09/10020000100000000.html
